Pressure1,Pressure2,Pressure3,Pressure4,AirPressure1,AirPressure2,AirPressure3,AirPressure4,AirPressure5,AirPressure6
195.7,8.4,35.6,179.1,0.89,0.81,0.84,0.87,1.11,0.85
174.2,183.2,955.5,174.5,0.89,0.81,0.84,0.87,1.06,0.85
176.0,53.2,25.1,165.3,0.89,0.81,0.84,0.87,1.06,0.85
192.8,32.3,-5.8,180.7,0.89,0.8,0.84,0.87,1.06,0.85
186.8,17.8,63.3,194.9,0.89,0.81,0.83,0.88,0.96,0.85
191.3,17.4,78.4,176.0,0.89,0.81,0.84,0.87,0.97,0.85
185.8,10.5,49.7,174.5,0.89,0.81,0.84,0.88,0.96,0.85
21.0,88.7,27.3,17.9,0.89,0.8,0.84,0.87,0.83,1.02
24.4,82.3,22.2,10.2,0.89,0.8,0.84,0.87,0.83,1.03
34.9,104.3,28.0,68.1,0.88,0.8,0.83,0.85,0.83,0.96
47.2,99.9,26.5,60.0,0.88,0.8,0.83,0.85,0.83,0.97
53.1,77.5,13.0,39.0,0.89,0.81,0.84,0.87,0.85,0.98
55.3,79.7,24.9,20.2,0.89,0.81,0.84,0.87,0.85,0.99
60.7,72.0,17.2,21.0,0.89,0.81,0.84,0.87,0.85,0.99
194.5,50.0,19.1,73.9,0.89,0.8,0.84,1.03,0.84,0.85
183.0,55.7,54.4,121.7,0.89,0.8,0.85,1.01,0.85,0.85
203.0,50.0,14.7,95.5,0.89,0.81,0.85,1.04,0.85,0.85
179.9,34.1,80.0,75.7,0.89,0.81,0.84,1.03,0.85,0.85
193.9,63.3,65.0,58.3,0.89,0.81,0.84,1.03,0.84,0.85
171.1,34.8,59.3,84.4,0.89,0.8,0.84,1.03,0.84,0.85
169.8,64.3,59.7,24.7,0.89,0.81,0.84,1.0,0.85,0.85
183.1,54.6,52.1,30.4,0.89,0.8,0.85,1.0,0.85,0.85
177.4,58.6,40.0,45.9,0.89,0.8,0.84,1.01,0.85,0.85
182.1,23.8,33.0,162.7,0.89,0.81,0.85,0.88,1.03,0.85
184.9,-1.9,33.6,169.9,0.89,0.81,0.84,0.88,1.03,0.85
171.3,9.4,25.2,141.2,0.89,0.81,0.84,0.88,1.03,0.85
190.7,37.4,70.2,154.4,0.89,0.81,0.84,0.88,0.96,0.85
206.5,52.3,49.4,169.8,0.89,0.81,0.84,0.88,0.97,0.85
178.7,20.9,19.3,134.1,0.89,0.81,0.84,0.88,0.9,0.85
186.8,14.9,25.3,129.6,0.89,0.81,0.84,0.88,0.91,0.85
117.9,67.4,13.2,164.8,0.89,0.8,0.84,0.87,0.85,0.99
103.9,48.6,8.0,188.1,0.89,0.81,0.84,0.88,0.85,0.99
116.2,47.1,14.5,198.0,0.89,0.81,0.85,0.88,0.85,0.99
23.2,122.1,16.1,34.5,0.89,0.81,0.84,0.87,0.85,1.0
8.8,117.6,15.7,46.4,0.89,0.81,0.84,0.87,0.84,1.0
3.8,121.9,14.6,39.7,0.89,0.81,0.84,0.87,0.84,1.0
44.9,83.1,6.4,24.0,0.89,0.81,0.83,0.87,0.85,0.99
42.2,93.1,2.0,24.8,0.89,0.81,0.83,0.88,0.85,0.99
178.0,32.7,118.0,94.2,0.89,0.81,0.84,1.01,0.85,0.85
172.4,38.1,115.0,68.2,0.89,0.81,0.84,1.01,0.85,0.85
192.3,25.9,103.0,90.6,0.89,0.81,0.84,1.01,0.85,0.86
184.7,60.6,81.7,104.1,0.89,0.81,0.84,1.03,0.84,0.85
158.7,54.4,84.9,110.9,0.89,0.81,0.84,1.02,0.85,0.85
151.7,70.1,98.3,99.2,0.89,0.81,0.85,1.02,0.84,0.85
173.3,68.6,101.2,45.5,0.89,0.81,0.84,0.99,0.85,0.85
180.8,71.1,111.4,55.8,0.89,0.81,0.84,1.0,0.85,0.86
176.3,72.5,115.6,49.1,0.89,0.81,0.84,1.0,0.85,0.85
177.0,12.7,10.8,165.6,0.89,0.8,0.84,0.88,1.06,0.85
179.8,9.1,16.8,171.6,0.89,0.8,0.84,0.88,1.08,0.85
162.8,5.6,14.2,173.0,0.89,0.81,0.84,0.88,1.07,0.85
118.1,24.8,20.8,112.4,0.89,0.81,0.84,0.88,0.98,0.85
117.1,29.0,21.8,121.2,0.89,0.81,0.84,0.88,0.98,0.85
125.7,34.5,15.7,99.8,0.89,0.81,0.84,0.88,0.97,0.85
126.9,23.4,33.0,163.7,0.89,0.81,0.84,0.88,0.99,0.85
129.6,26.2,23.8,141.0,0.89,0.81,0.84,0.88,0.97,0.85
117.1,26.0,20.4,153.0,0.89,0.81,0.84,0.88,0.98,0.85
36.7,56.1,4.8,15.3,0.89,0.81,0.83,0.88,0.85,1.03
35.8,53.1,4.2,16.1,0.89,0.8,0.84,0.88,0.85,1.04
35.6,60.0,6.7,12.7,0.89,0.8,0.84,0.88,0.85,1.04
29.7,65.7,6.1,35.3,0.89,0.8,0.83,0.88,0.85,1.01
26.3,63.8,8.1,28.1,0.89,0.8,0.83,0.88,0.85,1.02
28.3,61.9,9.8,30.6,0.89,0.8,0.83,0.88,0.85,1.01
4.8,35.8,0.8,60.7,0.89,0.8,0.83,0.88,0.85,0.99
7.3,32.4,-0.3,62.2,0.89,0.8,0.83,0.88,0.85,0.99
8.6,29.2,1.2,68.9,0.89,0.8,0.83,0.88,0.85,0.99
162.3,-0.6,228.6,406.6,0.89,0.8,0.85,1.0,0.84,0.84
161.8,17.7,94.6,432.1,0.9,0.81,0.86,1.08,0.85,0.86
194.0,12.7,140.5,438.0,0.9,0.81,0.87,1.08,0.85,0.86
120.4,-9.7,217.0,193.9,0.9,0.81,0.86,1.07,0.85,0.86
151.4,-10.5,146.8,168.0,0.9,0.81,0.86,1.08,0.85,0.86
64.7,21.6,112.0,134.2,0.9,0.81,0.86,0.88,1.13,0.86
53.0,28.8,103.5,147.2,0.9,0.8,0.86,0.88,1.09,0.86
107.4,-9.2,139.4,326.5,0.89,0.8,0.85,0.94,1.05,0.86
100.3,24.4,127.7,303.7,0.89,0.8,0.85,0.93,1.04,0.86
163.8,19.9,142.2,323.9,0.89,0.81,0.85,0.95,1.04,0.86
79.2,43.2,84.1,333.0,0.89,0.81,0.86,0.88,0.89,0.86
42.9,21.0,5.4,437.0,0.89,0.8,0.86,0.88,0.9,0.86
77.6,81.5,95.0,339.9,0.89,0.81,0.85,0.88,1.1,0.86
38.6,93.3,47.6,619.6,0.9,0.81,0.88,0.89,0.94,0.97
11.8,108.0,32.7,618.7,0.9,0.81,0.88,0.89,0.94,0.95
78.4,72.9,73.4,374.1,0.9,0.82,0.86,0.89,1.06,0.96
92.7,73.7,87.9,372.5,0.9,0.81,0.86,0.89,1.04,0.99
53.7,68.7,65.9,429.7,0.9,0.81,0.88,0.89,0.96,0.96
67.0,73.4,54.3,408.8,0.9,0.81,0.89,0.89,0.97,0.95
187.6,-4.8,237.7,69.1,0.9,0.8,0.85,1.04,0.85,0.86
90.0,4.6,232.8,98.1,0.9,0.8,0.86,1.0,0.85,0.85
105.9,7.6,227.3,65.7,0.89,0.8,0.86,0.98,0.85,0.85
106.9,9.4,230.9,80.2,0.9,0.8,0.86,0.97,0.85,0.86
103.1,4.4,227.5,82.5,0.9,0.81,0.86,0.98,0.85,0.85
105.5,28.9,275.0,121.8,0.9,0.8,0.86,1.01,0.85,0.86
86.4,45.1,281.7,83.3,0.89,0.8,0.86,1.01,0.85,0.86
58.0,63.5,252.0,103.4,0.89,0.81,0.86,1.01,0.85,0.85
61.7,61.0,71.6,47.9,0.89,0.8,0.85,0.88,1.11,0.85
70.8,64.3,61.4,66.5,0.9,0.8,0.85,0.88,1.09,0.86
48.2,189.8,946.9,79.4,0.89,0.8,0.85,0.88,1.08,0.86
19.6,59.7,110.1,82.3,0.89,0.81,0.86,0.88,1.03,0.86
30.2,75.9,110.1,60.4,0.89,0.8,0.86,0.88,1.05,0.85
9.9,58.8,109.6,75.0,0.89,0.8,0.86,0.88,1.04,0.86
94.0,84.4,31.4,97.2,0.89,0.8,0.86,0.88,1.07,0.86
89.5,68.4,25.0,105.8,0.89,0.8,0.86,0.88,1.07,0.86
66.4,67.3,25.5,87.3,0.89,0.8,0.86,0.88,1.07,0.85
22.4,107.4,68.8,242.2,0.89,0.81,0.85,0.88,0.85,1.02
27.4,100.2,74.4,235.1,0.89,0.8,0.85,0.88,0.85,1.02
8.2,133.8,51.2,254.3,0.89,0.81,0.85,0.88,0.85,1.01
7.0,150.6,66.1,200.0,0.89,0.81,0.85,0.88,0.85,1.04
-0.5,123.9,72.1,207.2,0.89,0.8,0.85,0.88,0.85,1.03
15.6,131.8,62.8,230.0,0.89,0.81,0.85,0.88,0.85,1.03
26.9,98.9,62.3,243.0,0.89,0.81,0.86,0.88,0.85,0.96
10.1,103.8,77.1,235.9,0.89,0.8,0.86,0.89,0.86,0.95
13.1,82.4,88.9,253.7,0.89,0.8,0.86,0.88,0.86,0.95
87.4,7.1,224.0,96.5,0.89,0.8,0.85,1.0,0.86,0.87
102.8,20.2,213.3,107.9,0.89,0.81,0.85,1.02,0.86,0.87
46.0,16.7,191.3,102.0,0.9,0.81,0.86,0.93,0.89,0.89
58.8,21.0,231.1,78.4,0.9,0.81,0.86,0.92,0.9,0.89
128.9,13.4,196.9,99.1,0.9,0.81,0.86,0.88,0.86,0.89
56.9,-7.8,175.6,99.0,0.9,0.81,0.86,0.89,0.86,0.88
6.6,25.2,3.1,75.3,0.89,0.8,0.85,0.86,0.97,0.91
6.6,25.1,3.0,72.4,0.89,0.81,0.85,0.87,0.98,0.9
9.0,24.8,-1.9,55.5,0.89,0.8,0.85,0.87,0.99,0.9
-0.0,24.8,39.4,34.0,0.9,0.81,0.86,0.89,0.86,0.91
2.2,29.4,37.7,38.8,0.89,0.81,0.86,0.89,0.86,0.9
22.7,25.0,53.2,74.9,0.9,0.81,0.86,0.89,0.86,0.91
26.8,28.4,67.3,95.7,0.9,0.81,0.87,0.89,0.86,0.91
-1.7,22.8,61.4,12.8,0.89,0.8,0.86,0.86,0.83,0.85
8.4,29.0,79.7,84.0,0.89,0.8,0.86,0.86,0.83,0.87
-6.8,21.9,68.6,150.6,0.9,0.81,0.89,0.88,0.85,0.89
22.0,48.2,72.6,83.3,0.89,0.81,0.87,0.87,0.83,0.96
49.2,22.9,191.5,-0.7,0.89,0.8,0.86,1.05,0.85,0.86
56.3,32.9,178.2,7.9,0.89,0.81,0.86,1.04,0.85,0.85
50.3,25.9,233.6,58.8,0.89,0.81,0.86,1.04,0.84,0.85
20.5,10.8,228.9,40.6,0.89,0.81,0.86,1.04,0.84,0.86
7.0,18.7,237.8,44.1,0.89,0.8,0.86,1.0,0.84,0.86
24.4,2.9,232.3,70.3,0.89,0.8,0.86,1.01,0.84,0.85
12.4,17.8,14.4,137.7,0.89,0.81,0.85,0.88,1.08,0.86
8.1,33.9,2.9,137.0,0.89,0.81,0.86,0.87,1.05,0.86
13.1,9.8,18.9,139.8,0.89,0.8,0.85,0.88,1.14,0.85
8.7,3.3,32.2,68.4,0.89,0.8,0.85,0.88,1.06,0.86
7.5,10.1,34.9,81.6,0.89,0.8,0.85,0.87,1.08,0.85
10.2,16.5,30.1,81.3,0.89,0.8,0.85,0.87,1.08,0.85
7.1,13.3,35.4,90.5,0.89,0.8,0.85,0.87,1.08,0.85
28.4,79.3,2.5,59.9,0.89,0.8,0.84,0.87,0.85,1.06
24.9,52.4,1.4,131.9,0.89,0.81,0.85,0.88,0.85,1.02
35.7,75.8,4.6,97.7,0.89,0.8,0.85,0.88,0.85,1.05
35.9,70.1,13.3,89.7,0.89,0.8,0.85,0.87,0.85,1.06
37.6,79.0,11.6,62.2,0.89,0.81,0.85,0.87,0.86,1.06
4.7,1.6,17.7,17.2,0.89,0.8,0.85,0.88,0.85,0.86
0.7,2.4,12.4,17.5,0.89,0.81,0.85,0.88,0.85,0.86
69.2,19.4,73.3,48.7,0.89,0.8,0.86,0.95,0.94,0.86
51.3,24.3,85.0,56.3,0.89,0.81,0.86,0.94,0.93,0.86
31.6,77.8,214.7,103.5,0.89,0.81,0.86,0.97,0.86,0.86
30.7,6.0,222.7,78.4,0.89,0.8,0.86,0.98,0.86,0.86
18.6,8.7,254.7,43.7,0.89,0.8,0.85,0.92,0.85,0.86
5.8,7.2,225.7,39.7,0.89,0.8,0.85,0.93,0.85,0.86
2.6,30.4,90.2,8.2,0.89,0.8,0.85,0.87,1.02,0.87
16.6,33.6,90.0,3.1,0.89,0.8,0.85,0.87,1.02,0.87
14.1,45.8,88.9,53.7,0.89,0.8,0.86,0.87,1.0,0.88
18.1,37.5,74.5,66.4,0.89,0.8,0.86,0.87,0.98,0.88
17.9,7.9,192.2,54.9,0.89,0.8,0.85,0.89,0.92,0.86
62.8,12.4,119.6,86.8,0.89,0.81,0.85,0.9,1.03,0.85
18.4,81.5,32.3,168.6,0.89,0.8,0.85,0.87,0.85,0.99
29.5,64.0,47.7,178.6,0.89,0.8,0.86,0.87,0.85,1.0
34.6,75.3,62.0,176.0,0.89,0.8,0.86,0.87,0.85,1.0
40.8,53.5,67.3,193.5,0.89,0.8,0.84,0.87,0.85,1.0
33.7,32.0,73.6,158.3,0.89,0.8,0.85,0.87,0.86,1.0
36.3,0.7,238.1,42.1,0.89,0.8,0.85,1.03,0.85,0.86
37.0,22.5,268.0,37.9,0.89,0.8,0.85,1.02,0.85,0.86
48.5,-2.6,243.8,29.8,0.89,0.8,0.85,1.02,0.85,0.86
5.5,2.2,126.8,36.9,0.89,0.8,0.85,1.0,0.85,0.86
7.0,4.9,115.2,30.8,0.89,0.8,0.85,1.01,0.85,0.86
30.6,-2.7,130.1,21.0,0.89,0.8,0.85,1.05,0.85,0.86
19.3,-0.2,118.8,20.1,0.89,0.8,0.85,1.02,0.85,0.86
3.8,14.2,33.8,41.5,0.88,0.79,0.84,0.86,1.05,0.85
4.8,16.1,34.1,41.5,0.88,0.79,0.84,0.86,1.05,0.85
6.7,9.8,39.5,26.7,0.89,0.8,0.85,0.88,1.04,0.86
14.1,10.8,40.0,25.3,0.89,0.8,0.85,0.89,1.03,0.86
6.1,9.1,47.3,65.2,0.89,0.8,0.85,0.91,0.99,0.85
0.6,-0.4,48.1,44.0,0.89,0.8,0.85,0.91,0.97,0.85
25.4,75.0,8.1,149.1,0.89,0.8,0.85,0.87,0.85,1.02
26.7,77.9,531.9,457.3,0.89,0.8,0.85,0.87,0.85,1.02
21.5,88.5,7.4,145.9,0.89,0.8,0.86,0.87,0.85,1.01
26.3,56.4,9.8,116.7,0.89,0.8,0.85,0.87,0.88,0.99
39.9,65.1,14.1,117.1,0.89,0.8,0.85,0.88,0.88,0.99
65.2,1.5,125.2,44.6,0.89,0.8,0.85,1.08,0.85,0.85
27.8,4.8,122.0,42.4,0.89,0.8,0.85,1.06,0.85,0.86
3.9,4.1,118.7,20.9,0.89,0.8,0.85,1.02,0.85,0.85
3.7,2.7,125.2,17.9,0.89,0.8,0.85,1.02,0.85,0.85
23.7,4.8,49.0,79.0,0.89,0.8,0.85,1.02,0.87,0.87
38.1,0.6,53.9,80.3,0.89,0.8,0.85,1.03,0.87,0.87
1.6,11.5,1.1,108.1,0.89,0.8,0.85,0.87,0.98,0.85
1.3,90.4,10.1,157.8,0.89,0.8,0.85,0.87,1.16,0.85
11.7,104.5,0.9,84.1,0.89,0.8,0.86,0.87,1.01,0.86
14.2,98.4,4.0,87.6,0.89,0.8,0.86,0.87,1.02,0.86
-2.5,65.1,0.1,100.5,0.89,0.8,0.85,0.87,1.08,0.89
6.0,77.9,2.0,91.5,0.89,0.8,0.85,0.87,1.08,0.89
33.2,47.4,8.2,96.8,0.89,0.81,0.86,0.87,0.87,1.02
29.7,42.0,14.3,106.0,0.89,0.8,0.85,0.87,0.86,1.02
28.6,3.2,16.6,99.9,0.89,0.8,0.86,0.88,0.86,0.96
22.8,8.7,31.2,107.7,0.89,0.8,0.85,0.89,0.88,0.96
16.2,46.1,-7.2,141.6,0.89,0.8,0.85,0.87,0.84,1.04
22.9,39.7,4.2,144.4,0.89,0.81,0.84,0.87,0.84,1.04
50.5,108.0,96.2,22.0,0.89,0.8,0.86,1.04,0.85,0.85
58.1,99.7,113.5,12.0,0.89,0.81,0.85,1.04,0.85,0.85
53.3,111.6,82.6,2.3,0.89,0.8,0.86,1.0,0.85,0.85
40.2,106.9,95.7,15.7,0.89,0.8,0.86,1.0,0.85,0.85
89.2,125.6,115.7,9.1,0.89,0.8,0.85,1.03,0.85,0.85
79.8,113.0,98.8,16.7,0.89,0.8,0.85,1.04,0.85,0.85
0.9,87.7,17.8,132.1,0.89,0.8,0.86,0.88,1.03,0.86
-1.5,104.9,17.6,114.7,0.89,0.8,0.85,0.89,1.04,0.85
-3.4,91.7,19.8,70.6,0.89,0.81,0.86,0.89,1.04,0.85
4.6,89.6,23.3,73.3,0.89,0.81,0.86,0.88,1.04,0.85
31.4,93.9,1.4,91.0,0.89,0.8,0.86,0.89,1.01,0.87
21.7,101.7,1.9,78.6,0.89,0.8,0.86,0.89,1.02,0.88
26.6,35.7,18.9,141.0,0.89,0.81,0.87,0.87,0.86,0.98
33.6,-6.8,27.8,97.2,0.89,0.81,0.87,0.87,0.9,0.96
6.8,9.4,8.6,192.9,0.89,0.8,0.86,0.87,0.84,0.96
9.9,43.0,13.2,181.9,0.89,0.8,0.87,0.87,0.84,0.99
19.6,7.7,16.2,172.6,0.89,0.8,0.84,0.88,0.84,0.88
30.9,67.0,26.1,114.9,0.89,0.8,0.89,0.88,0.87,1.01
68.9,52.3,197.8,15.6,0.89,0.81,0.85,1.07,0.84,0.85
66.1,48.8,151.4,20.5,0.89,0.8,0.86,1.05,0.85,0.85
11.3,11.9,183.6,66.8,0.89,0.8,0.86,0.97,0.85,0.85
17.1,15.2,205.0,63.7,0.89,0.8,0.85,0.98,0.85,0.85
36.8,44.4,227.8,41.5,0.89,0.81,0.85,1.0,0.84,0.85
23.3,43.2,214.9,50.4,0.89,0.8,0.85,1.01,0.85,0.85
16.0,25.1,41.4,9.9,0.89,0.81,0.85,0.87,1.06,0.86
12.0,25.9,40.4,22.8,0.89,0.8,0.85,0.87,1.07,0.86
23.0,8.8,24.8,123.0,0.89,0.81,0.86,0.87,0.95,0.86
41.9,-1.5,50.9,76.7,0.89,0.8,0.86,0.87,1.01,0.86
28.7,4.7,24.7,52.0,0.89,0.8,0.85,0.87,1.0,0.88
30.5,6.2,42.1,59.0,0.89,0.8,0.86,0.87,1.02,0.86
15.3,95.8,-0.8,161.7,0.89,0.8,0.85,0.86,0.84,0.99
16.0,90.0,-2.8,168.1,0.89,0.8,0.85,0.87,0.84,1.0
15.9,172.7,-8.4,216.2,0.89,0.8,0.87,0.87,0.84,0.94
20.7,103.2,2.6,202.0,0.89,0.8,0.86,0.87,0.84,0.98
17.9,80.4,11.8,194.5,0.89,0.8,0.86,0.87,0.84,0.99
30.2,33.3,193.5,70.8,0.89,0.81,0.86,0.95,0.85,0.85
17.7,211.8,1020.4,105.9,0.89,0.8,0.85,0.96,0.84,0.85
22.7,50.0,199.4,67.8,0.89,0.8,0.85,0.99,0.84,0.85
9.8,36.6,214.2,64.8,0.89,0.8,0.85,0.99,0.84,0.85
8.4,46.5,218.7,78.7,0.89,0.8,0.85,0.98,0.84,0.85
18.2,25.4,217.2,66.1,0.89,0.8,0.85,1.04,0.84,0.85
17.3,26.2,32.2,15.6,0.89,0.81,0.86,0.88,0.96,0.85
21.3,23.8,36.3,32.6,0.89,0.8,0.86,0.87,1.0,0.85
31.9,30.9,39.1,57.6,0.89,0.81,0.85,0.88,1.01,0.85
34.0,28.7,43.2,57.2,0.89,0.8,0.85,0.87,1.01,0.85
37.3,19.5,28.5,78.1,0.89,0.8,0.85,0.87,1.0,0.85
40.3,16.4,29.3,75.2,0.89,0.8,0.85,0.87,1.0,0.0
37.1,83.0,11.6,98.8,0.89,0.8,0.87,0.87,0.88,0.93
12.4,77.8,13.7,109.5,0.89,0.8,0.87,0.87,0.88,0.93
12.4,128.6,9.8,156.8,0.89,0.8,0.86,0.87,0.85,0.99
5.4,-3.8,5.4,126.7,0.89,0.8,0.86,0.87,0.85,0.93
6.4,52.6,1.3,222.3,0.89,0.81,0.85,0.87,0.85,0.96
12.5,54.9,-3.5,202.3,0.89,0.8,0.85,0.87,0.85,0.95
174.8,43.1,86.3,67.6,0.89,0.8,0.84,1.03,0.84,0.85
157.5,44.5,99.4,64.5,0.89,0.81,0.83,1.05,0.84,0.85
163.7,34.9,105.4,45.9,0.89,0.8,0.83,1.05,0.84,0.85
178.2,42.9,64.3,86.6,0.89,0.8,0.83,1.05,0.84,0.85
175.3,56.3,59.9,92.8,0.89,0.8,0.83,1.06,0.84,0.85
183.3,52.0,53.5,94.0,0.89,0.8,0.83,1.05,0.84,0.85
171.2,43.2,67.8,81.4,0.89,0.8,0.84,1.05,0.84,0.85
188.9,47.8,58.5,57.7,0.89,0.8,0.83,1.05,0.84,0.85
175.3,51.2,60.2,81.6,0.89,0.8,0.83,1.05,0.84,0.85
161.8,8.9,33.3,174.3,0.88,0.79,0.82,0.85,1.01,0.84
173.0,11.5,21.9,184.6,0.88,0.79,0.82,0.85,1.02,0.83
186.9,27.5,32.6,178.3,0.88,0.79,0.82,0.85,1.01,0.84
163.7,-2.9,36.1,168.2,0.89,0.8,0.83,0.89,1.03,0.85
172.0,-4.3,42.8,186.7,0.89,0.8,0.83,0.89,1.03,0.84
176.8,-12.6,62.3,198.0,0.89,0.8,0.84,0.88,1.03,0.84
174.7,25.3,38.4,190.0,0.89,0.81,0.83,0.88,1.0,0.85
174.4,-0.1,37.3,180.8,0.89,0.81,0.84,0.89,0.99,0.85
48.2,72.4,19.8,68.2,0.89,0.81,0.83,0.88,0.84,1.02
46.5,66.9,34.9,60.4,0.89,0.81,0.83,0.88,0.84,1.02
46.2,66.5,35.1,69.8,0.89,0.81,0.83,0.88,0.84,1.03
20.4,98.5,24.1,16.4,0.89,0.8,0.83,0.88,0.84,1.04
23.3,101.8,29.2,26.6,0.89,0.8,0.83,0.88,0.84,1.04
20.0,92.0,22.3,18.1,0.89,0.8,0.83,0.88,0.84,1.04
49.7,86.3,30.9,10.8,0.89,0.8,0.84,0.88,0.85,1.01
48.8,84.1,15.9,18.8,0.89,0.8,0.83,0.87,0.85,1.0
55.1,82.9,27.9,7.8,0.89,0.8,0.83,0.87,0.85,1.0
178.1,39.5,66.2,142.8,0.89,0.8,0.84,1.06,0.84,0.85
167.6,42.3,71.0,111.2,0.89,0.8,0.84,1.06,0.84,0.85
178.6,53.9,123.2,95.2,0.89,0.8,0.83,1.03,0.84,0.85
169.0,31.8,121.2,92.4,0.89,0.81,0.84,1.02,0.85,0.85
168.2,23.2,116.4,74.2,0.89,0.8,0.84,1.02,0.85,0.85
178.0,34.4,10.9,109.3,0.89,0.8,0.84,1.05,0.85,0.85
193.0,22.6,29.8,96.9,0.89,0.81,0.84,1.05,0.85,0.85
175.4,19.0,42.1,177.8,0.89,0.8,0.84,0.87,1.11,0.85
182.4,29.3,47.1,190.2,0.89,0.81,0.85,0.88,1.11,0.85
190.9,21.5,60.7,186.0,0.89,0.81,0.84,0.87,1.11,0.85
154.2,140.2,1063.2,182.7,0.89,0.81,0.84,0.87,1.06,0.85
184.9,60.9,15.4,167.8,0.89,0.81,0.84,0.87,1.06,0.85
194.4,69.7,-0.1,146.5,0.89,0.8,0.84,0.87,1.06,0.85
196.9,26.2,59.4,189.7,0.89,0.81,0.83,0.88,0.96,0.85
170.5,-2.9,89.4,196.9,0.89,0.81,0.84,0.87,0.97,0.85
178.4,6.0,71.0,173.3,0.89,0.81,0.84,0.88,0.96,0.85
27.3,85.8,23.5,14.1,0.89,0.8,0.84,0.87,0.83,1.02
26.9,85.1,26.5,8.0,0.89,0.8,0.84,0.87,0.83,1.03
32.2,115.9,19.5,73.3,0.88,0.8,0.83,0.85,0.83,0.96
50.2,99.4,29.3,76.7,0.88,0.8,0.83,0.85,0.83,0.97
57.9,80.8,25.1,32.0,0.89,0.81,0.84,0.87,0.85,0.98
64.4,68.4,24.0,25.9,0.89,0.81,0.84,0.87,0.85,0.99
55.5,67.6,19.2,14.3,0.89,0.81,0.84,0.87,0.85,0.99
195.4,50.1,14.7,87.4,0.89,0.8,0.84,1.03,0.84,0.85
173.7,48.3,53.3,114.1,0.89,0.8,0.85,1.01,0.85,0.85
182.2,60.9,6.6,95.4,0.89,0.81,0.85,1.04,0.85,0.85
183.2,43.2,64.0,75.8,0.89,0.81,0.84,1.03,0.85,0.85
178.7,48.3,69.7,70.6,0.89,0.81,0.84,1.03,0.84,0.85
191.0,60.7,44.1,76.5,0.89,0.8,0.84,1.03,0.84,0.85
170.3,62.0,74.1,36.6,0.89,0.81,0.84,1.0,0.85,0.85
173.8,53.1,58.1,29.6,0.89,0.8,0.85,1.0,0.85,0.85
171.8,61.1,53.6,41.5,0.89,0.8,0.84,1.01,0.85,0.85
196.8,-13.3,22.7,162.4,0.89,0.81,0.85,0.88,1.03,0.85
181.1,-0.3,28.7,149.2,0.89,0.81,0.84,0.88,1.03,0.85
173.6,-3.2,21.3,159.2,0.89,0.81,0.84,0.88,1.03,0.85
178.5,34.4,64.5,177.9,0.89,0.81,0.84,0.88,0.96,0.85
156.0,25.7,64.5,177.0,0.89,0.81,0.84,0.88,0.97,0.85
186.7,27.8,29.7,126.6,0.89,0.81,0.84,0.88,0.9,0.85
177.8,8.7,24.9,128.5,0.89,0.81,0.84,0.88,0.91,0.85
100.8,66.2,8.3,195.0,0.89,0.8,0.84,0.87,0.85,0.99
111.3,55.3,3.2,190.8,0.89,0.81,0.84,0.88,0.85,0.99
102.4,71.5,-12.0,174.4,0.89,0.81,0.85,0.88,0.85,0.99
8.3,119.4,15.1,42.2,0.89,0.81,0.84,0.87,0.85,1.0
7.8,119.5,16.1,46.8,0.89,0.81,0.84,0.87,0.84,1.0
18.4,112.7,14.0,40.1,0.89,0.81,0.84,0.87,0.84,1.0
48.7,84.9,15.2,16.4,0.89,0.81,0.83,0.87,0.85,0.99
47.6,90.2,5.2,14.9,0.89,0.81,0.83,0.88,0.85,0.99
173.9,24.4,85.5,79.9,0.89,0.81,0.84,1.01,0.85,0.85
181.2,19.1,124.0,88.8,0.89,0.81,0.84,1.01,0.85,0.85
164.1,29.4,122.8,70.6,0.89,0.81,0.84,1.01,0.85,0.86
187.4,44.2,73.7,100.4,0.89,0.81,0.84,1.03,0.84,0.85
168.1,67.4,95.9,106.5,0.89,0.81,0.84,1.02,0.85,0.85
166.1,68.7,103.0,119.1,0.89,0.81,0.85,1.02,0.84,0.85
168.5,63.2,128.8,52.4,0.89,0.81,0.84,0.99,0.85,0.85
185.2,53.7,106.4,52.7,0.89,0.81,0.84,1.0,0.85,0.86
166.5,53.5,96.1,41.0,0.89,0.81,0.84,1.0,0.85,0.85
171.2,-4.6,-18.2,185.4,0.89,0.8,0.84,0.88,1.06,0.85
157.3,14.0,25.4,189.8,0.89,0.8,0.84,0.88,1.08,0.85
177.4,9.4,20.9,181.0,0.89,0.81,0.84,0.88,1.07,0.85
118.5,13.7,12.9,124.2,0.89,0.81,0.84,0.88,0.98,0.85
112.9,21.9,10.4,116.6,0.89,0.81,0.84,0.88,0.98,0.85
118.2,18.1,22.1,117.1,0.89,0.81,0.84,0.88,0.97,0.85
137.3,14.3,28.9,136.0,0.89,0.81,0.84,0.88,0.99,0.85
123.9,23.5,33.9,144.5,0.89,0.81,0.84,0.88,0.97,0.85
115.2,28.4,37.0,141.0,0.89,0.81,0.84,0.88,0.98,0.85
34.7,54.7,3.6,15.2,0.89,0.81,0.83,0.88,0.85,1.03
32.0,50.5,8.5,20.8,0.89,0.8,0.84,0.88,0.85,1.04
37.4,60.1,2.3,18.6,0.89,0.8,0.84,0.88,0.85,1.04
